Яков	6
Януш	6
Адам	5
Аксения	5
Алфред	5
Анахид	5
Ане	5
Анести	5
Анжел	5
Антоанела	5
Антоанина	5
Антонка	5
Аркадий	5
Арман	5
Арсений	5
Аспасия	5
Атина	5
Ахавни	5
Ашер	5
Балчо	5
Беатрис	5
Безценка	5
Бела	5
Белла	5
Бело	5
Бенко	5
Благовестка	5
Благодатка	5
Благойчо	5
Богомилка	5
Богоя	5
Боно	5
Бориславка	5
Ботка	5
Бохос	5
Брайко	5
Будина	5
Будьони	5
Вадим	5
Вакрил	5
Варта	5
Василиса	5
Вежен	5
Велеслав	5
Велимира	5
Велинка	5
Венеамин	5
Венерка	5
Венислав	5
Венци	5
Вилиана	5
Виолет	5
Виолин	5
Витали	5
Войко	5
Връбчо	5
Въто	5
Гацка	5
Гени	5
Георгис	5
Германка	5
Гинчо	5
Горана	5
Григори	5
Грозьо	5
Гълъбица	5
Гюргия	5
Даша	5
Дева	5
Денислав	5
Детелинка	5
Дивна	5
Дида	5
Дилчо	5
Димитрана	5
Димитри	5
Дионисий	5
Диянка	5
Дони	5
Доньо	5
Дориян	5
Драгица	5
Дренка	5
Дяко	5
Евламбия	5
Едвард	5
Ексения	5
Елисей	5
Елмир	5
Еневка	5
Ерка	5
Ермила	5
Етиен	5
Ефимия	5
Ефтимия	5
Жозеф	5
Завен	5
Запряна	5
Зарухи	5
Заря	5
Зюмбюла	5
Игна	5
Илин	5
Йорданчо	5
Калия	5
Калудка	5
Карол	5
Киряна	5
Китан	5
Коно	5
Константинка	5
Костантин	5
Косто	5
Крайчо	5
Красинка	5
Крема	5
Круна	5
Кръстин	5
Лалчо	5
Ламби	5
Ласка	5
Леонтина	5
Лукса	5
Любенка	5
Любина	5
Любослава	5
Люсиена	5
Маври	5
Мавроди	5
Магделена	5
Магдена	5
Мако	5
Малвина	5
Мануил	5
Манук	5
Маню	5
Мардик	5
Мариетка	5
Машенка	5
Мелания	5
Микаела	5
Милетка	5
Милойка	5
Милю	5
Митанка	5
Миче	5
Моно	5
Мъгърдич	5
Нася	5
Николчо	5
Ничо	5
Норка	5
Нушка	5
Павелчо	5
Павлена	5
Пана	5
Панто	5
Паню	5
Паулин	5
Пейка	5
Пени	5
Пепина	5
Петрослав	5
Пецо	5
Печо	5
Пиер	5
Пламка	5
Пройко	5
Радислав	5
Рали	5
Рафи	5
Рена	5
Ристена	5
Розинка	5
Рубин	5
Рупен	5
Рут	5
Самуел	5
Сатеник	5
Севастица	5
Севета	5
Севетка	5
Сидер	5
Силвио	5
Славейчо	5
Славина	5
Смиляна	5
Средко	5
Сремка	5
Станоя	5
Стелиана	5
Стелка	5
Стоимир	5
Стоядинка	5
Сузи	5
Суска	5
Събинка	5
Съботин	5
Таса	5
Темида	5
Тервел	5
Тильо	5
Тиме	5
Тимка	5
Тимотей	5
Тодоринка	5
Томас	5
Тонче	5
Точо	5
Трифона	5
Тройка	5
Финка	5
Флорина	5
Харитина	5
Хрант	5
Цанчо	5
Цветинка	5
Цветозар	5
Цене	5
Цецо	5
Цоно	5
Черньо	5
Шаке	5
Шина	5
Шишман	5
Щерьо	5
Юра	5
Ян	5
Яничка	5
Ясенка	5
Аведис	4
Аврора	4
Ага	4
Ада	4
Азадухи	4
Аида	4
Албина	4
Алевтина	4
Алексан	4
Алена	4
Алида	4
Алипка	4
Алиса	4
Алиция	4
Ангелчо	4
Андроник	4
Анетка	4
Анжело	4
Аниела	4
Антина	4
Антонин	4
Анула	4
Анче	4
Аня	4
Аристотел	4
Байзар	4
Баю	4
Белин	4
Бена	4
Бенка	4
Беньо	4
Бердж	4
Бернард	4
Беро	4
Билка	4
Блажко	4
Божинка	4
Боньо	4
Бора	4
Борика	4
Боринка	4
Боте	4
Бочко	4
Боянчо	4
Бранислав	4
Бранислава	4
Варадинка	4
Варужан	4
Васа	4
Вата	4
Вахан	4
Велян	4
Венда	4
Венезия	4
Венец	4
Вениамин	4
Вентура	4
Венчеслав	4
Вергин	4
Вецка	4
Вивиан	4
Виенка	4
Вилиям	4
Вилияна	4
Вина	4
Витана	4
Владя	4
Влаинка	4
Влъчко	4
Всеволод	4
Въла	4
Вълчин	4
Върбина	4
Вътьо	4
Гато	4
Гатьо	4
Гачо	4
Гела	4
Геню	4
Гео	4
Георгена	4
Гераско	4
Гоцо	4
Графиня	4
Графица	4
Грациела	4
Далила	4
Данаила	4
Даница	4
Дарий	4
Дарка	4
Дачко	4
Дашо	4
Деко	4
Денис	4
Деспот	4
Дженю	4
Дианка	4
Дидка	4
Дила	4
Диониси	4
Дитка	4
Добриян	4
Доника	4
Доца	4
Драгина	4
Драгни	4
Драгой	4
Дража	4
Душанка	4
Дянка	4
Евден	4
Елин	4
Елисавет	4
Елфрида	4
Ернесто	4
Етелка	4
Ефросимка	4
Ефросинка	4
Жейна	4
Жека	4
Жулиен	4
Жулиян	4
Заре	4
Захарий	4
Звездан	4
Звездомира	4
Здравец	4
Зелма	4
Зефир	4
Зинка	4
Зиновия	4
Златозар	4
Златю	4
Ивалина	4
Идаки	4
Изи	4
Изидор	4
Икония	4
Илианка	4
Илич	4
Илиянка	4
Ирис	4
Ирка	4
Исмаил	4
Истатко	4
Итко	4
Ито	4
Йоан	4
Йоханна	4
Карина	4
Карло	4
Карник	4
Каталин	4
Каталина	4
Катеринка	4
Кева	4
Кинче	4
Коле	4
Колчо	4
Краса	4
Краснодар	4
Краю	4
Кремен	4
Кузо	4
Куневка	4
Куни	4
Ладислав	4
Ладунка	4
Лев	4
Левент	4
Левтера	4
Леди	4
Ленчо	4
Леонида	4
Леонила	4
Леонора	4
Лета	4
Мага	4
Магдалинка	4
Майер	4
Макрина	4
Марек	4
Марианка	4
Мариолка	4
Мартинка	4
Маруша	4
Матрона	4
Мелине	4
Мерима	4
Мерцедес	4
Миланчо	4
Милета	4
Милованка	4
Милтен	4
Милтон	4
Милутин	4
Миодраг	4
Миролюбка	4
Мирянка	4
Митре	4
Младенчо	4
Мона	4
Моравка	4
Морис	4
Мориц	4
Нанчо	4
Наста	4
Ната	4
Наташка	4
Нато	4
Наца	4
Небесна	4
Невелина	4
Невен	4
Негра	4
Нелко	4
Неца	4
Нечо	4
Никит	4
Никифорка	4
Никулина	4
Нинка	4
Новак	4
Омуртаг	4
Онник	4
Ото	4
Палмира	4
Палмиро	4
Паолина	4
Паруш	4
Паца	4
Пено	4
Пепо	4
Перо	4
Петраки	4
Петринка	4
Петрозар	4
Петрос	4
Пъша	4
Радю	4
Разум	4
Раймонда	4
Ракина	4
Ралчо	4
Ранко	4
Рахамим	4
Рената	4
Риза	4
Ризо	4
Римма	4
Робертино	4
Розин	4
Роланд	4
Ружица	4
Руслана	4
Сабитай	4
Сарафко	4
Свежа	4
Светозара	4
Свободан	4
Секул	4
Сибила	4
Симон	4
Сияна	4
Скарлет	4
Софика	4
Спаско	4
Ставрос	4
Ставрула	4
Станаки	4
Стоица	4
Съба	4
Събин	4
Сърма	4
Сърпухи	4
Сюзан	4
Таки	4
Тани	4
Тимчо	4
Тихомира	4
Тодорчо	4
Томица	4
Томка	4
Тоше	4
Трена	4
Тренчо	4
Трепка	4
Трушка	4
Угрин	4
Фаня	4
Филю	4
Фима	4
Франциска	4
Фрида	4
Хайгухи	4
Хараламбос	4
Хасан	4
Хенриета	4
Хинка	4
Хрисанта	4
Христа	4
Христаки	4
Христана	4
Христин	4
Христоз	4
Цецилия	4
Шимон	4
Юрдан	4
Юрданка	4
Яник	4
Янина	4
Янита	4
Августа	3
Агатия	3
Аглаида	3
Аделаида	3
Адреана	3
Алета	3
Али	3
Алтънка	3
Анастасийка	3
Анатол	3
Ангелаки	3
Ангелин	3
Ангелко	3
Анго	3
Андрейчо	3
Андреян	3
Андриан	3
Анеля	3
Анислав	3
Аньо	3
Арахангелка	3
Аржентина	3
Артюн	3
Атилио	3
Ахинора	3
Ацка	3
Ацко	3
Балкана	3
Баньо	3
Барбара	3
Бегония	3
Белина	3
Белю	3
Бенжамен	3
Бенцион	3
Благинка	3
Благодат	3
Благомил	3
Благоя	3
Блажо	3
Богина	3
Богой	3
Боголюб	3
Божимир	3
Бойно	3
Бойо	3
Бонко	3
Борко	3
Братислав	3
Брилянтина	3
Бялка	3
Ваклина	3
Валдемар	3
Вангели	3
Ванцети	3
Ванюшка	3
Вартан	3
Вартануш	3
Василики	3
Василис	3
Вацка	3
Вачко	3
Велемир	3
Венцел	3
Вергина	3
Веца	3
Вецко	3
Видинка	3
Вики	3
Вилен	3
Витлена	3
Вица	3
Владин	3
Влайчо	3
Власта	3
Влашо	3
Войка	3
Володи	3
Воля	3
Вутю	3
Възкреса	3
Вълчко	3
Вътю	3
Гавриел	3
Гайтана	3
Гален	3
Гане	3
Ганушка	3
Гарабет	3
Гарбис	3
Георг	3
Георгий	3
Георгита	3
Гера	3
Гервази	3
Герга	3
Герган	3
Германа	3
Гета	3
Гино	3
Гиргин	3
Гордана	3
Горичка	3
Гради	3
Графка	3
Гретхен	3
Грозде	3
Грозденка	3
Гуна	3
Гурко	3
Дане	3
Дани	3
Даню	3
Девка	3
Дейзи	3
Десимира	3
Дешко	3
Дешо	3
Джена	3
Джени	3
Джилда	3
Джоана	3
Джована	3
Джузепе	3
Джулия	3
Дикран	3
Димитрица	3
Дине	3
Дмитрий	3
Добренка	3
Добрила	3
Добромила	3
Добромира	3
Додю	3
Дойко	3
Докя	3
Доминика	3
Домна	3
Доне	3
Дороти	3
Дошка	3
Дошо	3
Драгостин	3
Драготин	3
Дунка	3
Дучо	3
Дюлка	3
Евалина	3
Евтимий	3
Едварт	3
Едрю	3
Елба	3
Еленчо	3
Елефтерия	3
Елиезер	3
Елиз	3
Елис	3
Елко	3
Елма	3
Емануила	3
Емилиана	3
Емилчо	3
Емилян	3
Емма	3
Емона	3
Ена	3
Еники	3
Ервин	3
Ермен	3
Ерна	3
Есмералда	3
Етварт	3
Ефросиния	3
Ефталия	3
Ефтенка	3
Ефтима	3
Жанин	3
Жанна	3
Желяз	3
Жермена	3
Жорес	3
Жул	3
Жули	3
Зака	3
Запринка	3
Запро	3
Зашо	3
Звезделин	3
Звездица	3
Звонимир	3
Зденка	3
Зефира	3
Златомир	3
Златослава	3
Зоичка	3
Зюмбюлка	3
Ивко	3
Изабел	3
Илза	3
Илзе	3
Иржи	3
Исидора	3
Искрена	3
Истилиан	3
Ичо	3
Йон	3
Йохана	3
Йошко	3
Кадифка	3
Кали	3
Каличка	3
Кальо	3
Каню	3
Карин	3
Карушко	3
Катерин	3
Катка	3
Катрина	3
Качо	3
Керачка	3
Кимон	3
Кино	3
Кинчо	3
Кира	3
Киранка	3
Кифира	3
Корман	3
Краси	3
Красна	3
Кристияна	3
Кръстяна	3
Куно	3
Куньо	3
Купен	3
Курти	3
Къньо	3
Ладана	3
Лазарин	3
Лазарос	3
Лазо	3
Ламбрин	3
Ласко	3
Левски	3
Леко	3
Ленче	3
Лепа	3
Летиция	3
Либкнехт	3
Лика	3
Лилина	3
Лилчо	3
Лимон	3
Линда	3
Лорита	3
Лоти	3
Луна	3
Лунка	3
Лусик	3
Лусин	3
Лъчезара	3
Любима	3
Любо	3
Люля	3
Люсила	3
Люцкан	3
Магделина	3
Маглена	3
Мак	3
Максимка	3
Малешко	3
Малинчо	3
Маник	3
Манушка	3
Маргарет	3
Маргрета	3
Маринко	3
Марион	3
Мариям	3
Марфа	3
Марче	3
Матя	3
Мено	3
Менча	3
Мерим	3
Мехмед	3
Милада	3
Милетко	3
Милияна	3
Милушка	3
Миляна	3
Миндо	3
Минна	3
Миньон	3
Мирона	3
Михайлина	3
Мицо	3
Мичка	3
Мойсей	3
Морена	3
Назик	3
Нансен	3
Невелин	3
Негритка	3
Неко	3
Ноню	3
Нушко	3
Нягул	3
Оксана	3
Октавия	3
Олимпи	3
Орфей	3
Павлик	3
Павлос	3
Панде	3
Пандора	3
Пани	3
Пасионария	3
Паска	3
Пауневка	3
Перла	3
Персида	3
Пешко	3
Поляна	3
Примо	3
Пролетка	3
Пролетсин	3
Радован	3
Радойка	3
Радостинка	3
Радуил	3
Ревка	3
Режина	3
Рисавка	3
Рисана	3
Розалинда	3
Розита	3
Романьола	3
Ронка	3
Росанка	3
Руди	3
Руми	3
Русина	3
Русинка	3
Савета	3
Салвадор	3
Салтир	3
Сарайка	3
Светомира	3
Свидна	3
Свободко	3
Севастиян	3
Севелина	3
Северинка	3
Седевка	3
Селима	3
Сена	3
Сенко	3
Септември	3
Серафина	3
Сивляна	3
Силян	3
Сима	3
Сирварт	3
Сирухи	3
Славен	3
Славиян	3
Смилян	3
Софиянка	3
Спасенко	3
Сребрю	3
Сретени	3
Стамата	3
Станила	3
Станиславка	3
Станкия	3
Станойчо	3
Станул	3
Станя	3
Стати	3
Стелла	3
Стефани	3
Стилиан	3
Стилянка	3
Стоедин	3
Стоичка	3
Сурен	3
Сълю	3
Сърменка	3
Съю	3
Тазо	3
Тане	3
Татеос	3
Телефонка	3
Тео	3
Теофан	3
Тимо	3
Тиха	3
Тихо	3
Тодоричка	3
Томай	3
Тоно	3
Тоша	3
Трояна	3
Тръска	3
Търна	3
Търсина	3
Унчо	3
Урания	3
Феликс	3
Феня	3
Фернандо	3
Фидос	3
Фикия	3
Филданка	3
Филина	3
Флоро	3
Фона	3
Фотина	3
Фотинка	3
Фредерика	3
Фрина	3
Фроса	3
Фросина	3
Хаик	3
Хайрабед	3
Халина	3
Хариклия	3
Хелея	3
Херувим	3
Хилдегард	3
Христка	3
Хрисула	3
Хубавка	3
Хубан	3
Цало	3
Цане	3
Цветилена	3
Цветина	3
Цветислав	3
Цветослав	3
Цека	3
Цоцо	3
Чавдарка	3
Чаню	3
Шарлота	3
Шели	3
Шенка	3
Щеряна	3
Явора	3
Яничко	3
Ярмила	3
Ярослава	3
Ячко	3
Абдул	2
Ава	2
Агапия	2
Агати	2
Агнесия	2
Адрине	2
Аелита	2
Азалия	2
Азаря	2
Азат	2
Азис	2
Азнив	2
Айман	2
Аксенти	2
Аксидан	2
Албертина	2
Алберто	2
Алекос	2
Александрета	2
Алексо	2
Ален	2
Алмакатрин	2
Алтъна	2
Аля	2
Ан	2
Анаид	2
Анастасий	2
Ангела	2
Ангя	2
Анджела	2
Андоница	2
Андонко	2
Андреа	2
Андреан	2
Андреас	2
Андро	2
Андромаха	2
Андрюша	2
Анет	2
Анибал	2
Аник	2
Анина	2
Анник	2
Антигона	2
Антонис	2
Антула	2
Ануша	2
Анюша	2
Апостолос	2
Ара	2
Арета	2
Аризан	2
Арина	2
Арисанка	2
Аркади	2
Армавени	2
Армен	2
Арменак	2
Арменухи	2
Арно	2
Арсине	2
Арусяк	2
Архимедис	2
Аршавир	2
Аршалуис	2
Аршалуйс	2
Асена	2
Асенета	2
Асения	2
Аско	2
Атанасия	2
Атила	2
Ахил	2
Ачко	2
Ашод	2
Багра	2
Байко	2
Бако	2
Балтазар	2
Бана	2
Баню	2
Бебел	2
Бедо	2
Безистена	2
Бено	2
Берислава	2
Берч	2
Бечо	2
Бижо	2
Билян	2
Биса	2
Бистрица	2
Благое	2
Благослав	2
Блажка	2
Бланш	2
Богданчо	2
Божик	2
Божка	2
Боил	2
Боримира	2
Борю	2
Бошка	2
Бранка	2
Братой	2
Бронислав	2
Буден	2
Буйно	2
Булка	2
Бурян	2
Бушка	2
Бънка	2
Вайца	2
Ваклин	2
Ванюш	2
Варденка	2
Варткес	2
Василина	2
Ватка	2
Ватко	2
Вахе	2
Ваце	2
Вацо	2
Вая	2
Вежди	2
Веко	2
Велкана	2
Венецко	2
Венислава	2
Вено	2
Венчислав	2
Вергилий	2
Верин	2
Веринея	2
Веринка	2
Верица	2
Верко	2
Веромира	2
Веселинчо	2
Веси	2
Весна	2
Весталка	2
Вета	2
Вето	2
Ветренка	2
Вивиана	2
Вивяна	2
Виденка	2
Видко	2
Видо	2
Видослава	2
Видьо	2
Виза	2
Викторио	2
Вилхелмина	2
Вилян	2
Винченцо	2
Винчо	2
Виолка	2
Виргилий	2
Виринея	2
Виталий	2
Виталия	2
Витанка	2
Витленка	2
Виторка	2
Витя	2
Вихрена	2
Вихрони	2
Вицка	2
Виша	2
Виянка	2
Владилен	2
Владинка	2
Владинко	2
Власи	2
Воймир	2
Войнка	2
Войно	2
Войчо	2
Ворошил	2
Вутко	2
Вутьо	2
Вучко	2
Въскресия	2
Въцо	2
Въчко	2
Галитон	2
Галутка	2
Ганета	2
Гаяне	2
Гева	2
Геле	2
Геника	2
Геора	2
Герасима	2
Гергева	2
Гергевка	2
Герда	2
Гери	2
Герина	2
Геройка	2
Гешко	2
Гиго	2
Гинда	2
Гитка	2
Гмитра	2
Гого	2
Голубин	2
Господина	2
Гошко	2
Градимир	2
Графинка	2
Грация	2
Григоринка	2
Громко	2
Грудка	2
Груйо	2
Груйчо	2
Гунчо	2
Густав	2
Гърди	2
Гърла	2
Гюнка	2
Гюргица	2
Давитко	2
Даминка	2
Данаилка	2
Данило	2
Данислав	2
Данислава	2
Данте	2
Данча	2
Дарвин	2
Дафнис	2
Дели	2
Делфина	2
Делю	2
Делянка	2
Демостен	2
Десимир	2
Дефка	2
Деша	2
Джанко	2
Дженка	2
Джино	2
Джон	2
Джордж	2
Джорджия	2
Джуна	2
Джуни	2
Диамантина	2
Дианета	2
Дианна	2
Дика	2
Дилета	2
Дилиян	2
Димитриус	2
Димитриче	2
Дионис	2
Дишко	2
Добре	2
Доброслава	2
Доли	2
Доменика	2
Домлика	2
Донелия	2
Донислав	2
Дориан	2
Доряна	2
Доси	2
Досьо	2
Дотка	2
Доцка	2
Доцо	2
Дочи	2
Драги	2
Драгослав	2
Драгослава	2
Дражо	2
Драшко	2
Дримка	2
Дрина	2
Дринка	2
Дружелюб	2
Дука	2
Дуно	2
Дуньо	2
Душица	2
Дялка	2
Евангелия	2
Евдена	2
Евденчо	2
Евлампия	2
Евлогий	2
Евресимка	2
Евто	2
Егор	2
Едгар	2
Екатерин	2
Екия	2
Екса	2
Елдора	2
Елевтер	2
Еленита	2
Елида	2
Елика	2
Елисейна	2
Елия	2
Елияна	2
Емери	2
Емерих	2
Емилияна	2
Енина	2
Енрико	2
Ервант	2
Ерединка	2
Ержебет	2
Ерик	2
Ерих	2
Ермандо	2
Ерменко	2
Ернст	2
Есперо	2
Естирка	2
Есто	2
Естрея	2
Етел	2
Етиена	2
Ефросима	2
Ефросия	2
Жарко	2
Желез	2
Желко	2
Желяза	2
Женина	2
Жерко	2
Жермен	2
Живан	2
Живомир	2
Жираир	2
Жирайр	2
Жирар	2
Житомир	2
Жозет	2
Жонко	2
Жоржина	2
Заня	2
Запра	2
Зарафина	2
Зарех	2
Зарина	2
Заро	2
Звездана	2
Звездена	2
Зденко	2
Здравена	2
Зейн	2
Зеница	2
Зеновия	2
Зенон	2
Зефирка	2
Зигфрид	2
Златанка	2
Златослав	2
Зойца	2
Зорина	2
Зорко	2
Зофия	2
Зунка	2
Зъварт	2
Ибрахим	2
Ивалин	2
Иваница	2
Иванна	2
Ивац	2
Иглена	2
Игрил	2
Изолина	2
Илеана	2
Илианна	2
Илица	2
Ингрид	2
Индиана	2
Инеса	2
Инесса	2
Иракли	2
Иржина	2
Ирин	2
Ириней	2
Ирини	2
Ирмгард	2
Исидорка	2
Искро	2
Истилияна	2
Йоанис	2
Йовелина	2
Йожи	2
Йозефина	2
Йолиан	2
Йомто	2
Йоне	2
Йонета	2
Йонита	2
Йоно	2
Йорго	2
Йоханес	2
Йочка	2
Йочко	2
Йочо	2
Йошо	2
Кавален	2
Калуда	2
Калуди	2
Калутка	2
Каприел	2
Каравел	2
Карекин	2
Карис	2
Кармел	2
Кармина	2
Каяне	2
Керан	2
Кета	2
Кехам	2
Кима	2
Кинча	2
Кинчи	2
Киран	2
Киряк	2
Клер	2
Козета	2
Койно	2
Койо	2
Кола	2
Кондю	2
Константинос	2
Консуела	2
Коприна	2
Косара	2
Косенка	2
Костаки	2
Костанда	2
Косте	2
Крайна	2
Крайо	2
Кралю	2
Красена	2
Красимирка	2
Краснодара	2
Крелия	2
Кременка	2
Кремлина	2
Криста	2
Кристи	2
Кристианна	2
Кръстенка	2
Курт	2
Кхалед	2
Кънка	2
Лава	2
Лавиния	2
Лазура	2
Лайла	2
Лалко	2
Ламбина	2
Ламбрю	2
Ласкар	2
Латка	2
Лачо	2
Левтер	2
Ленуца	2
Леонард	2
Леонти	2
Леополд	2
Лечко	2
Лечо	2
Ливадия	2
Лидка	2
Лико	2
Лилиян	2
Лимонка	2
Линко	2
Личка	2
Лия	2
Лияна	2
Логин	2
Лозанчо	2
Лозина	2
Лозко	2
Лоло	2
Лончо	2
Лори	2
Лота	2
Лудвиг	2
Луиджи	2
Луция	2
Лучко	2
Любена	2
Любим	2
Любин	2
Люблена	2
Люлиана	2
Люсиана	2
Люция	2
Магнолия	2
Май	2
Майски	2
Македони	2
Макрине	2
Макрухи	2
Максимилиян	2
Малам	2
Малей	2
Мален	2
Малта	2
Мана	2
Манник	2
Манолчо	2
Мануш	2
Маргьола	2
Марианти	2
Мариели	2
Мариети	2
Марийца	2
Марионка	2
Марк	2
Марлен	2
Матея	2
Матия	2
Мато	2
Махер	2
Маца	2
Мелик	2
Менахем	2
Метин	2
Метко	2
Метода	2
Методия	2
Милаки	2
Миличка	2
Милия	2
Миломир	2
Милоя	2
Мир	2
Мире	2
Миро	2
Мировка	2
Мисак	2
Митана	2
Мите	2
Митрофан	2
Митрошин	2
Митрю	2
Михаила	2
Михаилина	2
Михран	2
Миша	2
Мовсес	2
Молка	2
Моньо	2
Морфа	2
Мустафа	2
Назабравка	2
Наргис	2
Наса	2
Насип	2
Настенка	2
Наумка	2
Нацка	2
Нева	2
Неврик	2
Невян	2
Неделина	2
Недельо	2
Неди	2
Недялчо	2
Некя	2
Нелчо	2
Неранза	2
Нето	2
Нецка	2
Ники	2
Никлен	2
Никодима	2
Никодимка	2
Николичка	2
Николия	2
Никулинка	2
Никулка	2
Нинел	2
Ница	2
Ничко	2
Ния	2
Нове	2
Новка	2
Ной	2
Нойко	2
Нубар	2
Нунка	2
Нуню	2
Обичка	2
Обрешко	2
Овед	2
Огнянчо	2
Одет	2
Оксиян	2
Октавиан	2
Оливера	2
Олинка	2
Оляна	2
Ориета	2
Павлинчо	2
Палмина	2
Панайота	2
Панделис	2
Пантелина	2
Паньо	2
Пареско	2
Парка	2
Пасинка	2
Паскалина	2
Патю	2
Паула	2
Паунко	2
Пачко	2
Паша	2
Пека	2
Пелаги	2
Пенелопа	2
Пепка	2
Персияна	2
Перуника	2
Петромил	2
Петрони	2
Петрония	2
Петронка	2
Петруш	2
Петьофи	2
Пеца	2
Пецка	2
Пиерета	2
Пинкас	2
Пипина	2
Пиро	2
Плама	2
Пловдинка	2
Пола	2
Полин	2
Полихрон	2
Правдолюб	2
Правдолюбка	2
Пресиян	2
Пролетина	2
Пръвка	2
Пръвчо	2
Пъшо	2
Радиан	2
Радиана	2
Радивой	2
Радил	2
Радислава	2
Радиша	2
Радияна	2
Радмил	2
Радню	2
Радомира	2
Радушка	2
Развигор	2
Раинка	2
Ралф	2
Рамела	2
Ранка	2
Расим	2
Рафаела	2
Рахилка	2
Рашиана	2
Рейна	2
Рекита	2
Рем	2
Рила	2
Рима	2
Ристана	2
Ристина	2
Ричард	2
Ричка	2
Роберта	2
Родин	2
Родна	2
Родолюб	2
Родоп	2
Роже	2
Розали	2
Розелина	2
Розена	2
Рола	2
Росана	2
Росенка	2
Росинка	2
Рослан	2
Ростислава	2
Рубен	2
Рубина	2
Ружин	2
Румелия	2
Румил	2
Румянчо	2
Русалина	2
Русе	2
Русенка	2
Руфина	2
Рушина	2
Савел	2
Савелина	2
Савин	2
Сайко	2
Саладина	2
Салчо	2
Самар	2
Санде	2
Санта	2
Сарафимка	2
Сарафчо	2
Сарина	2
Сафка	2
Сахак	2
Свежана	2
Свежин	2
Светолик	2
Светъл	2
Свободанка	2
Севастияна	2
Севденка	2
Сево	2
Сейко	2
Селфия	2
Семка	2
Сения	2
Сеня	2
Серафинка	2
Сесилия	2
Сеферин	2
Сивко	2
Силя	2
Симеончо	2
Симонка	2
Синаница	2
Сирануш	2
Сиян	2
Славенко	2
Славин	2
Славинка	2
Славия	2
Сладолина	2
Сладуна	2
Слободан	2
Смела	2
Смилка	2
Снежко	2
Сократ	2
Солвея	2
Сона	2
Сонка	2
Сотирис	2
Софрона	2
Софронка	2
Софула	2
Спасинка	2
Спасител	2
Сребро	2
Срема	2
Ставро	2
Стайчо	2
Стаматия	2
Стаматка	2
Стаменчо	2
Станийка	2
Станина	2
Станойко	2
Статко	2
Стели	2
Стелия	2
Стелиян	2
Стеляна	2
Стериос	2
Стерю	2
Стефа	2
Стефанос	2
Стихомир	2
Стоймир	2
Стойничка	2
Стоьо	2
Страцимир	2
Студенка	2
Суса	2
Съветка	2
Съдбина	2
Сълза	2
Сълзица	2
Сюзана	2
Тавит	2
Таиса	2
Тала	2
Талка	2
Танасис	2
Таничка	2
Тасия	2
Текла	2
Темелка	2
Тенко	2
Теодорица	2
Теодосий	2
Теодосия	2
Теофилка	2
Тима	2
Тишка	2
Тияна	2
Тодомир	2
Тодораки	2
Толе	2
Толинка	2
Толстой	2
Толчо	2
Томичка	2
Торком	2
Точка	2
Тракинка	2
Трифунка	2
Тричко	2
Трою	2
Трудолюб	2
Труфана	2
Туше	2
Търпо	2
Уршула	2
Фана	2
Фатма	2
Феврония	2
Феди	2
Фери	2
Фиданчо	2
Фико	2
Фила	2
Филанка	2
Филатка	2
Филимон	2
Филион	2
Филомена	2
Филонка	2
Фимка	2
Фина	2
Фиорела	2
Флорентина	2
Фонка	2
Форел	2
Фота	2
Фотимир	2
Фотис	2
Франа	2
Франческа	2
Фред	2
Фридрих	2
Фтяна	2
Хаин	2
Хайгаз	2
Халил	2
Хампо	2
Хартюн	2
Хафид	2
Хачо	2
Хелга	2
Хелена	2
Хенри	2
Хенрих	2
Хермине	2
Херцел	2
Херцелина	2
Хино	2
Храйр	2
Хрисавка	2
Хрисана	2
Хрисант	2
Хрисида	2
Хрисим	2
Христиана	2
Христоза	2
Христомил	2
Хриши	2
Хубка	2
Цанислав	2
Царевка	2
Цачко	2
Цветалина	2
Цветозария	2
Цветолюб	2
Цветомил	2
Цоки	2
Цото	2
Цоца	2
Чавдара	2
Чано	2
Чарлз	2
Чедомир	2
Чеко	2
Ченко	2
Черешка	2
Черню	2
Чило	2
Чона	2
Чоно	2
Шалом	2
Шела	2
Шени	2
Шери	2
Щерион	2
Щеряни	2
Щилян	2
Щилянка	2
Щиряна	2
Юлинка	2
Юлишка	2
Юрка	2
Юстиниян	2
Янкул	2
Янна	2
Янул	2
Янулка	2
Янушка	2
Янче	2
Ячо	2
Абас	1
Абасали	1
Абдел	1
Абеднего	1
Абленка	1
Абран	1
Авакум	1
Аве	1
Авзоний	1
Авидис	1
Авике	1
Авксенти	1
Авлина	1
Аврама	1
Аврамка	1
Авушка	1
Агапи	1
Агатула	1
Агафия	1
Аглайда	1
Агланда	1
Аглиада	1
Аглия	1
Аглоида	1
Агнета	1
Агни	1
Агрепина	1
Агрипина	1
Адаа	1
Адалберт	1
Адел	1
Аделин	1
Аделинка	1
Адем	1
Аднян	1
Адолф	1
Адонис	1
Адореа	1
Адрианабелла	1
Адрианка	1
Адроана	1
Адруш	1
Аеролита	1
Аесем	1
Азари	1
Азниф	1
Азория	1
Азти	1
Айше	1
Акепсин	1
Акилина	1
Аксапет	1
Аксентия	1
Аксим	1
Аладин	1
Албайрак	1
Албен	1
Албенка	1
Алберта	1
Албинка	1
Алдемир	1
Алдин	1
Алев	1
Алекс	1
Алексаня	1
Алексина	1
Алентина	1
Алеса	1
Ализа	1
Алик	1
Алики	1
Алипий	1
Алисия	1
Алисиян	1
Алмира	1
